embedding,recall,precision
biomedclip,0.779964,0.211445
biomedclip,0.778175,0.212092
biomedclip,0.776386,0.212745
biomedclip,0.776386,0.213898
biomedclip,0.774597,0.214569
biomedclip,0.772809,0.215247
biomedclip,0.767442,0.21493
biomedclip,0.767442,0.216121
biomedclip,0.765653,0.216819
biomedclip,0.765653,0.218034
biomedclip,0.765653,0.219375
biomedclip,0.765653,0.220619
biomedclip,0.763864,0.221358
biomedclip,0.754919,0.220136
biomedclip,0.754919,0.221406
biomedclip,0.754919,0.222809
biomedclip,0.753131,0.223579
biomedclip,0.753131,0.224893
biomedclip,0.749553,0.225148
biomedclip,0.749553,0.226486
biomedclip,0.749553,0.227841
biomedclip,0.747764,0.22879
biomedclip,0.744186,0.229075
biomedclip,0.744186,0.230471
biomedclip,0.738819,0.23034
biomedclip,0.73703,0.231201
biomedclip,0.733453,0.231508
biomedclip,0.729875,0.23195
biomedclip,0.726297,0.232265
biomedclip,0.726297,0.233871
biomedclip,0.726297,0.235362
biomedclip,0.717352,0.234092
biomedclip,0.717352,0.235744
biomedclip,0.715564,0.236686
biomedclip,0.711986,0.237046
biomedclip,0.706619,0.236811
biomedclip,0.706619,0.238383
biomedclip,0.70483,0.239368
biomedclip,0.701252,0.239755
biomedclip,0.699463,0.240764
biomedclip,0.694097,0.240546
biomedclip,0.694097,0.242197
biomedclip,0.694097,0.243872
biomedclip,0.68873,0.243825
biomedclip,0.685152,0.24426
biomedclip,0.685152,0.245986
biomedclip,0.679785,0.245796
biomedclip,0.679785,0.247557
biomedclip,0.679785,0.249671
biomedclip,0.676208,0.250165
biomedclip,0.670841,0.250167
biomedclip,0.670841,0.252016
biomedclip,0.669052,0.253216
biomedclip,0.665474,0.253752
biomedclip,0.661896,0.254296
biomedclip,0.661896,0.256233
biomedclip,0.660107,0.257502
biomedclip,0.658318,0.25879
biomedclip,0.65653,0.260099
biomedclip,0.65653,0.262143
biomedclip,0.65653,0.264219
biomedclip,0.651163,0.264151
biomedclip,0.649374,0.265545
biomedclip,0.647585,0.266962
biomedclip,0.645796,0.268401
biomedclip,0.642218,0.269115
biomedclip,0.640429,0.270597
biomedclip,0.635063,0.270579
biomedclip,0.631485,0.27133
biomedclip,0.629696,0.27308
biomedclip,0.624329,0.273083
biomedclip,0.624329,0.275454
biomedclip,0.618962,0.275478
biomedclip,0.618962,0.277912
biomedclip,0.613596,0.277958
biomedclip,0.610018,0.279051
biomedclip,0.608229,0.28076
biomedclip,0.60644,0.2825
biomedclip,0.602862,0.283431
biomedclip,0.601073,0.285229
biomedclip,0.595707,0.285347
biomedclip,0.592129,0.286332
biomedclip,0.59034,0.28821
biomedclip,0.59034,0.291262
biomedclip,0.583184,0.290812
biomedclip,0.579606,0.291892
biomedclip,0.579606,0.294813
biomedclip,0.579606,0.297794
biomedclip,0.577818,0.299907
biomedclip,0.577818,0.303002
biomedclip,0.577818,0.306161
biomedclip,0.576029,0.308429
biomedclip,0.57424,0.311047
biomedclip,0.570662,0.312439
biomedclip,0.568873,0.314851
biomedclip,0.565295,0.316951
biomedclip,0.55814,0.31643
biomedclip,0.556351,0.318974
biomedclip,0.549195,0.318465
biomedclip,0.542039,0.317943
biomedclip,0.534884,0.31741
biomedclip,0.533095,0.320086
biomedclip,0.527728,0.320652
biomedclip,0.525939,0.323789
biomedclip,0.520572,0.324415
biomedclip,0.516995,0.326185
biomedclip,0.513417,0.328
biomedclip,0.511628,0.331019
biomedclip,0.509839,0.334115
biomedclip,0.504472,0.334917
biomedclip,0.502683,0.338147
biomedclip,0.500894,0.341463
biomedclip,0.497317,0.343634
biomedclip,0.495528,0.347118
biomedclip,0.493739,0.350699
biomedclip,0.488372,0.351804
biomedclip,0.483005,0.352941
biomedclip,0.481216,0.356764
biomedclip,0.479428,0.3607
biomedclip,0.47585,0.363388
biomedclip,0.472272,0.366667
biomedclip,0.465116,0.366714
biomedclip,0.457961,0.367816
biomedclip,0.454383,0.371345
biomedclip,0.449016,0.372957
biomedclip,0.440072,0.371601
biomedclip,0.434705,0.374422
biomedclip,0.427549,0.374608
biomedclip,0.42576,0.379585
biomedclip,0.423971,0.38474
biomedclip,0.420394,0.38843
biomedclip,0.413238,0.388889
biomedclip,0.404293,0.38765
biomedclip,0.402504,0.393357
biomedclip,0.397138,0.396429
biomedclip,0.395349,0.40255
biomedclip,0.391771,0.407063
biomedclip,0.386404,0.409867
biomedclip,0.384615,0.416667
biomedclip,0.381038,0.421782
biomedclip,0.375671,0.425101
biomedclip,0.364937,0.42236
biomedclip,0.359571,0.425847
biomedclip,0.355993,0.43167
biomedclip,0.348837,0.433333
biomedclip,0.347048,0.441913
biomedclip,0.336315,0.439252
biomedclip,0.329159,0.441247
biomedclip,0.320215,0.440887
biomedclip,0.313059,0.443038
biomedclip,0.307692,0.447917
biomedclip,0.302326,0.453083
biomedclip,0.296959,0.458564
biomedclip,0.289803,0.461538
biomedclip,0.282648,0.464706
biomedclip,0.270125,0.458967
biomedclip,0.266547,0.468553
biomedclip,0.26297,0.478827
biomedclip,0.254025,0.47973
biomedclip,0.248658,0.487719
biomedclip,0.241503,0.492701
biomedclip,0.232558,0.494297
biomedclip,0.22898,0.507937
biomedclip,0.221825,0.514523
biomedclip,0.21288,0.517391
biomedclip,0.209302,0.534247
biomedclip,0.203936,0.548077
biomedclip,0.19678,0.558376
biomedclip,0.187835,0.564516
biomedclip,0.175313,0.56
biomedclip,0.166369,0.567073
biomedclip,0.161002,0.588235
biomedclip,0.155635,0.612676
biomedclip,0.146691,0.625954
biomedclip,0.132379,0.616667
biomedclip,0.121646,0.623853
biomedclip,0.11449,0.653061
biomedclip,0.107335,0.689655
biomedclip,0.091234,0.671053
biomedclip,0.078712,0.676923
biomedclip,0.067979,0.703704
biomedclip,0.060823,0.790698
biomedclip,0.048301,0.84375
biomedclip,0.030411,0.809524
biomedclip,0.014311,0.8
torchxrayvision,1.0,0.095084
torchxrayvision,0.998211,0.095092
torchxrayvision,0.998211,0.095271
torchxrayvision,0.998211,0.09545
torchxrayvision,0.998211,0.09563
torchxrayvision,0.998211,0.09581
torchxrayvision,0.994633,0.095648
torchxrayvision,0.994633,0.095829
torchxrayvision,0.994633,0.096011
torchxrayvision,0.994633,0.096194
torchxrayvision,0.994633,0.096377
torchxrayvision,0.994633,0.096561
torchxrayvision,0.994633,0.096746
torchxrayvision,0.992844,0.096757
torchxrayvision,0.991055,0.096769
torchxrayvision,0.991055,0.096955
torchxrayvision,0.991055,0.097142
torchxrayvision,0.991055,0.09733
torchxrayvision,0.991055,0.097518
torchxrayvision,0.991055,0.097707
torchxrayvision,0.991055,0.097897
torchxrayvision,0.991055,0.098088
torchxrayvision,0.991055,0.098279
torchxrayvision,0.991055,0.098471
torchxrayvision,0.991055,0.098664
torchxrayvision,0.991055,0.098858
torchxrayvision,0.991055,0.099052
torchxrayvision,0.991055,0.099248
torchxrayvision,0.991055,0.099444
torchxrayvision,0.989267,0.09946
torchxrayvision,0.989267,0.099658
torchxrayvision,0.989267,0.099856
torchxrayvision,0.987478,0.099873
torchxrayvision,0.987478,0.100073
torchxrayvision,0.987478,0.100272
torchxrayvision,0.987478,0.100473
torchxrayvision,0.987478,0.100675
torchxrayvision,0.987478,0.100877
torchxrayvision,0.987478,0.10108
torchxrayvision,0.987478,0.101284
torchxrayvision,0.987478,0.101489
torchxrayvision,0.987478,0.101695
torchxrayvision,0.987478,0.101901
torchxrayvision,0.987478,0.102109
torchxrayvision,0.987478,0.102317
torchxrayvision,0.987478,0.102526
torchxrayvision,0.987478,0.102736
torchxrayvision,0.987478,0.102947
torchxrayvision,0.987478,0.103158
torchxrayvision,0.987478,0.103371
torchxrayvision,0.987478,0.103584
torchxrayvision,0.987478,0.103798
torchxrayvision,0.987478,0.104014
torchxrayvision,0.985689,0.104041
torchxrayvision,0.985689,0.104257
torchxrayvision,0.9839,0.104285
torchxrayvision,0.9839,0.104503
torchxrayvision,0.9839,0.104722
torchxrayvision,0.9839,0.104942
torchxrayvision,0.9839,0.105163
torchxrayvision,0.9839,0.105384
torchxrayvision,0.9839,0.105607
torchxrayvision,0.9839,0.10583
torchxrayvision,0.9839,0.106055
torchxrayvision,0.982111,0.106087
torchxrayvision,0.982111,0.106313
torchxrayvision,0.982111,0.10654
torchxrayvision,0.982111,0.106768
torchxrayvision,0.982111,0.106997
torchxrayvision,0.982111,0.107227
torchxrayvision,0.982111,0.107457
torchxrayvision,0.982111,0.107689
torchxrayvision,0.982111,0.107922
torchxrayvision,0.982111,0.108156
torchxrayvision,0.982111,0.108391
torchxrayvision,0.980322,0.108429
torchxrayvision,0.980322,0.108665
torchxrayvision,0.980322,0.108903
torchxrayvision,0.980322,0.109142
torchxrayvision,0.980322,0.109381
torchxrayvision,0.980322,0.109622
torchxrayvision,0.980322,0.109864
torchxrayvision,0.980322,0.110106
torchxrayvision,0.980322,0.110373
torchxrayvision,0.980322,0.110618
torchxrayvision,0.980322,0.110864
torchxrayvision,0.980322,0.111111
torchxrayvision,0.980322,0.111359
torchxrayvision,0.980322,0.111609
torchxrayvision,0.980322,0.11186
torchxrayvision,0.980322,0.112111
torchxrayvision,0.980322,0.112364
torchxrayvision,0.978533,0.112413
torchxrayvision,0.978533,0.112667
torchxrayvision,0.978533,0.112923
torchxrayvision,0.978533,0.11318
torchxrayvision,0.978533,0.113438
torchxrayvision,0.978533,0.113698
torchxrayvision,0.978533,0.113982
torchxrayvision,0.976744,0.114035
torchxrayvision,0.976744,0.114298
torchxrayvision,0.976744,0.114561
torchxrayvision,0.976744,0.114826
torchxrayvision,0.976744,0.115093
torchxrayvision,0.976744,0.11536
torchxrayvision,0.976744,0.115653
torchxrayvision,0.974955,0.115711
torchxrayvision,0.974955,0.115982
torchxrayvision,0.974955,0.116254
torchxrayvision,0.974955,0.116528
torchxrayvision,0.974955,0.116802
torchxrayvision,0.974955,0.117078
torchxrayvision,0.974955,0.117356
torchxrayvision,0.974955,0.117634
torchxrayvision,0.974955,0.117914
torchxrayvision,0.974955,0.118221
torchxrayvision,0.971377,0.118069
torchxrayvision,0.971377,0.118352
torchxrayvision,0.971377,0.118637
torchxrayvision,0.971377,0.118922
torchxrayvision,0.971377,0.11921
torchxrayvision,0.971377,0.119498
torchxrayvision,0.969589,0.119568
torchxrayvision,0.969589,0.119858
torchxrayvision,0.969589,0.120151
torchxrayvision,0.969589,0.120444
torchxrayvision,0.969589,0.120766
torchxrayvision,0.969589,0.121063
torchxrayvision,0.969589,0.121361
torchxrayvision,0.969589,0.121661
torchxrayvision,0.969589,0.121962
torchxrayvision,0.969589,0.122265
torchxrayvision,0.969589,0.122569
torchxrayvision,0.969589,0.122902
torchxrayvision,0.969589,0.12321
torchxrayvision,0.969589,0.123519
torchxrayvision,0.969589,0.123829
torchxrayvision,0.969589,0.124141
torchxrayvision,0.9678,0.124225
torchxrayvision,0.9678,0.12454
torchxrayvision,0.9678,0.124856
torchxrayvision,0.9678,0.125174
torchxrayvision,0.9678,0.125493
torchxrayvision,0.9678,0.125814
torchxrayvision,0.966011,0.125903
torchxrayvision,0.966011,0.126227
torchxrayvision,0.966011,0.126553
torchxrayvision,0.964222,0.126645
torchxrayvision,0.964222,0.126973
torchxrayvision,0.964222,0.127303
torchxrayvision,0.964222,0.127634
torchxrayvision,0.962433,0.12773
torchxrayvision,0.962433,0.128065
torchxrayvision,0.962433,0.128401
torchxrayvision,0.962433,0.128739
torchxrayvision,0.962433,0.129079
torchxrayvision,0.962433,0.12942
torchxrayvision,0.962433,0.129764
torchxrayvision,0.962433,0.130109
torchxrayvision,0.962433,0.130456
torchxrayvision,0.962433,0.130805
torchxrayvision,0.962433,0.131156
torchxrayvision,0.962433,0.131508
torchxrayvision,0.960644,0.131618
torchxrayvision,0.960644,0.131973
torchxrayvision,0.960644,0.132331
torchxrayvision,0.960644,0.132691
torchxrayvision,0.960644,0.133053
torchxrayvision,0.960644,0.133416
torchxrayvision,0.958855,0.133533
torchxrayvision,0.957066,0.13365
torchxrayvision,0.957066,0.134018
torchxrayvision,0.957066,0.134388
torchxrayvision,0.957066,0.134761
torchxrayvision,0.955277,0.134883
torchxrayvision,0.955277,0.135258
torchxrayvision,0.955277,0.135636
torchxrayvision,0.953488,0.135762
torchxrayvision,0.951699,0.135888
torchxrayvision,0.951699,0.13627
torchxrayvision,0.949911,0.136399
torchxrayvision,0.948122,0.136528
torchxrayvision,0.948122,0.136916
torchxrayvision,0.946333,0.137047
torchxrayvision,0.946333,0.137438
torchxrayvision,0.946333,0.137832
torchxrayvision,0.946333,0.138228
torchxrayvision,0.946333,0.138627
torchxrayvision,0.946333,0.139028
torchxrayvision,0.946333,0.139431
torchxrayvision,0.944544,0.139572
torchxrayvision,0.944544,0.139979
torchxrayvision,0.944544,0.140388
torchxrayvision,0.944544,0.1408
torchxrayvision,0.944544,0.141214
torchxrayvision,0.942755,0.141363
torchxrayvision,0.940966,0.141512
torchxrayvision,0.940966,0.141932
torchxrayvision,0.940966,0.142355
torchxrayvision,0.940966,0.14278
torchxrayvision,0.939177,0.142935
torchxrayvision,0.939177,0.143364
torchxrayvision,0.937388,0.143522
torchxrayvision,0.937388,0.143956
torchxrayvision,0.937388,0.144432
torchxrayvision,0.935599,0.144595
torchxrayvision,0.935599,0.145036
torchxrayvision,0.93381,0.145242
torchxrayvision,0.93381,0.145688
torchxrayvision,0.932021,0.145857
torchxrayvision,0.932021,0.146307
torchxrayvision,0.932021,0.146761
torchxrayvision,0.932021,0.147217
torchxrayvision,0.930233,0.147392
torchxrayvision,0.928444,0.147569
torchxrayvision,0.928444,0.148032
torchxrayvision,0.928444,0.148498
torchxrayvision,0.928444,0.148967
torchxrayvision,0.928444,0.149439
torchxrayvision,0.926655,0.149624
torchxrayvision,0.926655,0.150101
torchxrayvision,0.924866,0.150334
torchxrayvision,0.924866,0.150817
torchxrayvision,0.923077,0.15101
torchxrayvision,0.923077,0.151497
torchxrayvision,0.921288,0.151694
torchxrayvision,0.921288,0.152187
torchxrayvision,0.919499,0.152432
torchxrayvision,0.91771,0.152679
torchxrayvision,0.91771,0.15318
torchxrayvision,0.91771,0.153685
torchxrayvision,0.91771,0.154193
torchxrayvision,0.91771,0.154704
torchxrayvision,0.91771,0.155219
torchxrayvision,0.91771,0.155832
torchxrayvision,0.91771,0.156355
torchxrayvision,0.91771,0.156881
torchxrayvision,0.91771,0.15741
torchxrayvision,0.91771,0.157943
torchxrayvision,0.915921,0.158171
torchxrayvision,0.915921,0.15871
torchxrayvision,0.915921,0.159253
torchxrayvision,0.915921,0.15985
torchxrayvision,0.914132,0.160088
torchxrayvision,0.914132,0.160641
torchxrayvision,0.910555,0.160568
torchxrayvision,0.908766,0.160861
torchxrayvision,0.906977,0.161106
torchxrayvision,0.906977,0.161671
torchxrayvision,0.906977,0.16224
torchxrayvision,0.906977,0.162865
torchxrayvision,0.906977,0.163443
torchxrayvision,0.905188,0.163701
torchxrayvision,0.905188,0.164286
torchxrayvision,0.905188,0.164875
torchxrayvision,0.905188,0.165468
torchxrayvision,0.905188,0.166065
torchxrayvision,0.905188,0.166667
torchxrayvision,0.905188,0.167273
torchxrayvision,0.905188,0.167883
torchxrayvision,0.903399,0.168165
torchxrayvision,0.903399,0.168783
torchxrayvision,0.899821,0.168735
torchxrayvision,0.899821,0.16936
torchxrayvision,0.899821,0.16999
torchxrayvision,0.899821,0.170624
torchxrayvision,0.899821,0.171263
torchxrayvision,0.899821,0.171907
torchxrayvision,0.898032,0.172213
torchxrayvision,0.896243,0.172521
torchxrayvision,0.894454,0.172831
torchxrayvision,0.892665,0.173144
torchxrayvision,0.892665,0.173807
torchxrayvision,0.892665,0.174476
torchxrayvision,0.890877,0.174798
torchxrayvision,0.890877,0.175476
torchxrayvision,0.889088,0.175805
torchxrayvision,0.889088,0.176491
torchxrayvision,0.889088,0.177184
torchxrayvision,0.889088,0.177881
torchxrayvision,0.889088,0.178584
torchxrayvision,0.887299,0.178997
torchxrayvision,0.887299,0.17971
torchxrayvision,0.88551,0.180065
torchxrayvision,0.88551,0.180789
torchxrayvision,0.883721,0.181151
torchxrayvision,0.883721,0.181885
torchxrayvision,0.881932,0.182322
torchxrayvision,0.881932,0.183067
torchxrayvision,0.881932,0.183818
torchxrayvision,0.878354,0.183826
torchxrayvision,0.878354,0.184586
torchxrayvision,0.878354,0.185353
torchxrayvision,0.878354,0.186126
torchxrayvision,0.876565,0.186525
torchxrayvision,0.876565,0.187309
torchxrayvision,0.876565,0.1881
torchxrayvision,0.876565,0.188897
torchxrayvision,0.876565,0.189702
torchxrayvision,0.874776,0.190124
torchxrayvision,0.874776,0.190941
torchxrayvision,0.872987,0.191373
torchxrayvision,0.872987,0.192202
torchxrayvision,0.86941,0.192247
torchxrayvision,0.86941,0.193164
torchxrayvision,0.86941,0.194012
torchxrayvision,0.86941,0.194868
torchxrayvision,0.86941,0.19581
torchxrayvision,0.867621,0.196277
torchxrayvision,0.865832,0.196748
torchxrayvision,0.865832,0.197632
torchxrayvision,0.865832,0.198523
torchxrayvision,0.864043,0.199011
torchxrayvision,0.864043,0.199917
torchxrayvision,0.864043,0.200832
torchxrayvision,0.864043,0.201839
torchxrayvision,0.860465,0.201931
torchxrayvision,0.856887,0.202024
torchxrayvision,0.856887,0.202966
torchxrayvision,0.855098,0.203491
torchxrayvision,0.855098,0.204448
torchxrayvision,0.855098,0.205415
torchxrayvision,0.851521,0.205527
torchxrayvision,0.851521,0.206597
torchxrayvision,0.851521,0.207588
torchxrayvision,0.851521,0.208589
torchxrayvision,0.849732,0.209251
torchxrayvision,0.849732,0.21027
torchxrayvision,0.847943,0.210948
torchxrayvision,0.847943,0.211986
torchxrayvision,0.846154,0.21268
torchxrayvision,0.846154,0.213737
torchxrayvision,0.846154,0.214805
torchxrayvision,0.844365,0.215427
torchxrayvision,0.842576,0.216154
torchxrayvision,0.840787,0.21679
torchxrayvision,0.838998,0.217432
torchxrayvision,0.838998,0.218546
torchxrayvision,0.838998,0.219672
torchxrayvision,0.838998,0.221018
torchxrayvision,0.837209,0.221696
torchxrayvision,0.83542,0.222381
torchxrayvision,0.83542,0.223552
torchxrayvision,0.83542,0.224735
torchxrayvision,0.833631,0.225557
torchxrayvision,0.833631,0.226764
torchxrayvision,0.833631,0.227984
torchxrayvision,0.833631,0.229331
torchxrayvision,0.831843,0.230084
torchxrayvision,0.831843,0.231343
torchxrayvision,0.831843,0.232616
torchxrayvision,0.830054,0.2334
torchxrayvision,0.830054,0.234699
torchxrayvision,0.828265,0.235504
torchxrayvision,0.828265,0.23695
torchxrayvision,0.828265,0.238291
torchxrayvision,0.826476,0.23913
torchxrayvision,0.824687,0.239979
torchxrayvision,0.824687,0.241361
torchxrayvision,0.824687,0.242759
torchxrayvision,0.822898,0.243644
torchxrayvision,0.821109,0.244539
torchxrayvision,0.821109,0.245981
torchxrayvision,0.821109,0.247439
torchxrayvision,0.81932,0.248373
torchxrayvision,0.817531,0.24959
torchxrayvision,0.812165,0.249451
torchxrayvision,0.812165,0.250967
torchxrayvision,0.810376,0.251947
torchxrayvision,0.808587,0.252938
torchxrayvision,0.808587,0.254505
torchxrayvision,0.806798,0.255524
torchxrayvision,0.805009,0.256556
torchxrayvision,0.805009,0.258176
torchxrayvision,0.80322,0.259388
torchxrayvision,0.801431,0.260617
torchxrayvision,0.799642,0.26171
torchxrayvision,0.799642,0.263406
torchxrayvision,0.796064,0.263938
torchxrayvision,0.796064,0.265672
torchxrayvision,0.794275,0.266987
torchxrayvision,0.792487,0.26816
torchxrayvision,0.788909,0.268739
torchxrayvision,0.78712,0.269939
torchxrayvision,0.78712,0.271941
torchxrayvision,0.785331,0.27335
torchxrayvision,0.783542,0.27478
torchxrayvision,0.781753,0.276058
torchxrayvision,0.781753,0.27799
torchxrayvision,0.779964,0.279308
torchxrayvision,0.779964,0.28129
torchxrayvision,0.778175,0.282835
torchxrayvision,0.776386,0.284217
torchxrayvision,0.774597,0.285997
torchxrayvision,0.772809,0.287425
torchxrayvision,0.772809,0.289544
torchxrayvision,0.772809,0.291892
torchxrayvision,0.77102,0.293397
torchxrayvision,0.769231,0.294925
torchxrayvision,0.769231,0.297167
torchxrayvision,0.767442,0.298747
torchxrayvision,0.767442,0.301053
torchxrayvision,0.762075,0.301486
torchxrayvision,0.758497,0.302425
torchxrayvision,0.754919,0.303379
torchxrayvision,0.751342,0.304348
torchxrayvision,0.749553,0.306063
torchxrayvision,0.747764,0.307806
torchxrayvision,0.745975,0.309577
torchxrayvision,0.744186,0.311377
torchxrayvision,0.740608,0.312453
torchxrayvision,0.73703,0.313546
torchxrayvision,0.73703,0.316193
torchxrayvision,0.735242,0.318111
torchxrayvision,0.735242,0.320843
torchxrayvision,0.735242,0.323622
torchxrayvision,0.735242,0.32645
torchxrayvision,0.731664,0.327724
torchxrayvision,0.729875,0.32983
torchxrayvision,0.726297,0.331158
torchxrayvision,0.726297,0.334156
torchxrayvision,0.724508,0.336379
torchxrayvision,0.722719,0.338642
torchxrayvision,0.722719,0.342083
torchxrayvision,0.722719,0.345299
torchxrayvision,0.719141,0.346851
torchxrayvision,0.715564,0.348432
torchxrayvision,0.713775,0.350923
torchxrayvision,0.713775,0.354352
torchxrayvision,0.710197,0.356054
torchxrayvision,0.706619,0.35779
torchxrayvision,0.70483,0.360806
torchxrayvision,0.70483,0.364477
torchxrayvision,0.699463,0.365421
torchxrayvision,0.699463,0.369915
torchxrayvision,0.695886,0.371893
torchxrayvision,0.694097,0.374879
torchxrayvision,0.68873,0.375977
torchxrayvision,0.685152,0.378085
torchxrayvision,0.685152,0.382617
torchxrayvision,0.681574,0.384848
torchxrayvision,0.679785,0.388151
torchxrayvision,0.676208,0.390496
torchxrayvision,0.674419,0.393939
torchxrayvision,0.67263,0.397463
torchxrayvision,0.670841,0.40107
torchxrayvision,0.669052,0.4052
torchxrayvision,0.661896,0.405702
torchxrayvision,0.658318,0.408435
torchxrayvision,0.654741,0.411236
torchxrayvision,0.654741,0.416382
torchxrayvision,0.652952,0.420507
torchxrayvision,0.649374,0.423571
torchxrayvision,0.644007,0.425532
torchxrayvision,0.63864,0.427545
torchxrayvision,0.635063,0.430825
torchxrayvision,0.627907,0.431734
torchxrayvision,0.626118,0.436409
torchxrayvision,0.624329,0.441214
torchxrayvision,0.624329,0.447436
torchxrayvision,0.618962,0.450521
torchxrayvision,0.618962,0.457067
torchxrayvision,0.617174,0.462466
torchxrayvision,0.615385,0.468027
torchxrayvision,0.611807,0.472376
torchxrayvision,0.610018,0.478933
torchxrayvision,0.602862,0.480742
torchxrayvision,0.601073,0.486957
torchxrayvision,0.599284,0.49483
torchxrayvision,0.593918,0.498498
torchxrayvision,0.588551,0.503058
torchxrayvision,0.576029,0.501558
torchxrayvision,0.570662,0.505547
torchxrayvision,0.568873,0.512903
torchxrayvision,0.568873,0.523026
torchxrayvision,0.561717,0.525963
torchxrayvision,0.552773,0.527304
torchxrayvision,0.549195,0.533913
torchxrayvision,0.542039,0.537234
torchxrayvision,0.536673,0.543478
torchxrayvision,0.531306,0.548983
torchxrayvision,0.520572,0.549057
torchxrayvision,0.513417,0.552987
torchxrayvision,0.50805,0.559055
torchxrayvision,0.504472,0.567404
torchxrayvision,0.500894,0.576132
torchxrayvision,0.493739,0.582278
torchxrayvision,0.488372,0.589633
torchxrayvision,0.477639,0.590708
torchxrayvision,0.477639,0.605442
torchxrayvision,0.468694,0.609302
torchxrayvision,0.463327,0.618138
torchxrayvision,0.452594,0.620098
torchxrayvision,0.445438,0.627204
torchxrayvision,0.438283,0.634715
torchxrayvision,0.434705,0.648
torchxrayvision,0.429338,0.659341
torchxrayvision,0.423971,0.671388
torchxrayvision,0.420394,0.68915
torchxrayvision,0.413238,0.7
torchxrayvision,0.40966,0.717868
torchxrayvision,0.395349,0.717532
torchxrayvision,0.381038,0.717172
torchxrayvision,0.363148,0.70979
torchxrayvision,0.354204,0.72
torchxrayvision,0.338104,0.715909
torchxrayvision,0.322004,0.711462
torchxrayvision,0.313059,0.72314
torchxrayvision,0.304114,0.735931
torchxrayvision,0.298748,0.759091
torchxrayvision,0.282648,0.755981
torchxrayvision,0.270125,0.766497
torchxrayvision,0.259392,0.77957
torchxrayvision,0.245081,0.782857
torchxrayvision,0.232558,0.792683
torchxrayvision,0.218247,0.797386
torchxrayvision,0.203936,0.802817
torchxrayvision,0.193202,0.824427
torchxrayvision,0.18068,0.841667
torchxrayvision,0.173524,0.889908
torchxrayvision,0.157424,0.897959
torchxrayvision,0.144902,0.931034
torchxrayvision,0.127013,0.934211
torchxrayvision,0.109123,0.938462
torchxrayvision,0.089445,0.925926
torchxrayvision,0.071556,0.930233
torchxrayvision,0.053667,0.9375
torchxrayvision,0.035778,0.952381
torchxrayvision,0.017889,1.0
dinov2,1.0,0.095084
dinov2,1.0,0.095262
dinov2,0.998211,0.095271
dinov2,0.998211,0.09545
dinov2,0.998211,0.09563
dinov2,0.998211,0.09581
dinov2,0.998211,0.095992
dinov2,0.996422,0.096001
dinov2,0.994633,0.096011
dinov2,0.994633,0.096194
dinov2,0.994633,0.096377
dinov2,0.994633,0.096561
dinov2,0.994633,0.096746
dinov2,0.994633,0.096932
dinov2,0.994633,0.097118
dinov2,0.991055,0.096955
dinov2,0.991055,0.097142
dinov2,0.991055,0.09733
dinov2,0.991055,0.097518
dinov2,0.987478,0.097354
dinov2,0.985689,0.097367
dinov2,0.985689,0.097574
dinov2,0.985689,0.097764
dinov2,0.9839,0.097778
dinov2,0.9839,0.097969
dinov2,0.9839,0.098162
dinov2,0.9839,0.098355
dinov2,0.9839,0.098549
dinov2,0.9839,0.098761
dinov2,0.9839,0.098956
dinov2,0.9839,0.099153
dinov2,0.9839,0.09935
dinov2,0.9839,0.099548
dinov2,0.9839,0.099746
dinov2,0.9839,0.099945
dinov2,0.982111,0.099964
dinov2,0.980322,0.099982
dinov2,0.980322,0.100183
dinov2,0.980322,0.100385
dinov2,0.980322,0.100587
dinov2,0.980322,0.100791
dinov2,0.980322,0.100995
dinov2,0.978533,0.101016
dinov2,0.978533,0.101221
dinov2,0.976744,0.101242
dinov2,0.976744,0.101449
dinov2,0.973166,0.101285
dinov2,0.973166,0.101493
dinov2,0.973166,0.101701
dinov2,0.973166,0.101911
dinov2,0.973166,0.102121
dinov2,0.973166,0.102333
dinov2,0.973166,0.102545
dinov2,0.973166,0.102758
dinov2,0.973166,0.102972
dinov2,0.973166,0.103187
dinov2,0.973166,0.103402
dinov2,0.973166,0.103619
dinov2,0.973166,0.103837
dinov2,0.973166,0.104055
dinov2,0.973166,0.104274
dinov2,0.971377,0.104303
dinov2,0.969589,0.104331
dinov2,0.969589,0.104552
dinov2,0.969589,0.104775
dinov2,0.969589,0.104998
dinov2,0.969589,0.105222
dinov2,0.969589,0.105447
dinov2,0.9678,0.105479
dinov2,0.9678,0.105705
dinov2,0.9678,0.105933
dinov2,0.966011,0.105965
dinov2,0.966011,0.106195
dinov2,0.966011,0.106425
dinov2,0.964222,0.106459
dinov2,0.964222,0.10669
dinov2,0.960644,0.106526
dinov2,0.960644,0.106781
dinov2,0.960644,0.107015
dinov2,0.960644,0.10725
dinov2,0.958855,0.107286
dinov2,0.957066,0.107322
dinov2,0.957066,0.107559
dinov2,0.955277,0.107596
dinov2,0.955277,0.107835
dinov2,0.953488,0.107873
dinov2,0.953488,0.108114
dinov2,0.953488,0.108355
dinov2,0.953488,0.108598
dinov2,0.953488,0.108842
dinov2,0.951699,0.108883
dinov2,0.951699,0.109128
dinov2,0.951699,0.109397
dinov2,0.951699,0.109646
dinov2,0.951699,0.109895
dinov2,0.951699,0.110145
dinov2,0.951699,0.110396
dinov2,0.951699,0.110649
dinov2,0.951699,0.110903
dinov2,0.951699,0.111158
dinov2,0.951699,0.111414
